"abn","geo-address","Health Board","hospital-name","hospital-type","phone-num-switch","related-hospital-expanded","related-hosp-peer-group","related-logo","related-job-lead","remoteness","state","stripe-ID","Creation Date","Modified Date","Slug","Creator","unique id"
"","","","Diaverum North Melbourne Dialysis Clinic","Private","","1693732762133x200730866884836670","1676964822581x934597792943895200","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964907977x691858139030554900"
"","","","Diaverum Stirling Dialysis Clinic","Private","","1693732761537x853457324916135800","1676964822581x934597792943895200","","","","WA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964907978x717411006112820240"
"","","","Lindfield Dialysis Clinic","Private","","1693732761081x906802377427258600","1676964822581x934597792943895200","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964907979x628466312517292400"
"","","","Hartley Dialysis Clinic","Private","","1693732761236x864336994720146700","1676964822581x934597792943895200","","","","SA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964907979x806183665054571300"
"","","","Forest Hill Dialysis Clinic","Private","","1693732761381x764284213354881900","1676964822581x934597792943895200","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964907979x906037388366650600"
"","","","NephroCare Kew Private Dialysis Centre","Private","","1693732760345x293641016700889150","1676964822581x934597792943895200","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964907980x153625656569809540"
"","73 Bird St, Newcastle Central, Newcastle, 2940, South Africa","","NephroCare Newcastle Dialysis Clinic","Private","","1693732760497x469972562470606140","1676964822581x934597792943895200","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964907980x207508530154678400"
"","","","NephroCare Payneham Dialysis Clinic","Private","","1693732760641x124349331904036740","1676964822581x934597792943895200","","","","SA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964907980x510616250796287040"
"","97/99 Smart Rd, Modbury SA 5092","","Modbury Dialysis Clinic","Private","","1693732760794x711578030822432900","1676964822581x934597792943895200","","","","SA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964907980x644911281216466300"
"","","","Malvern Dialysis Clinic","Private","","1693732760937x751005495271415200","1676964822581x934597792943895200","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964907980x918600025427267200"
"","181/183 Wattletree Rd, Malvern VIC 3144","","Malvern Private Hospital","Private","","1693732760192x635966798501916900","1676964822581x565535365588420540","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908024x940942994607056300"
"","67 Rickard Rd, Bankstown NSW 2200","","Bankstown Primary Health Care Day Surgery","Private","","1693732760044x759420264798392300","1676964822581x739469821229507500","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908025x936719357338336100"
"","351 Blackburn Rd, Mount Waverley VIC 3149","","Bayside Endoscopy Day Hospital","Private","","1693732759353x274388524111578880","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908165x126345951882959060"
"","","","Bayswater Day Procedure & Specialist Centre","Private","","1693732759498x554387446081003000","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908165x203361509409319970"
"","520 Oxford St, Bondi Junction NSW 2022","","Bondi Junction Endoscopy Centre","Private","","1693732759647x353367475992760770","1676964822581x739469821229507500","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908165x492214371607604600"
"","","","Bayside Day Procedure & Specialist Centre","Private","","1693732759793x112245604289886500","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908165x907257001876030200"
"","5/96-102 Wises Rd, Buderim QLD 4558","","Buderim Gastroenterology Centre (Maroochydore)","Private","","1693732758752x543133367248759740","1676964822581x739469821229507500","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908166x530323656343478100"
"","179 Northern Rd, Heidelberg Heights VIC 3081","","Bundoora Endoscopy Centre","Private","","1693732758905x113850218374364820","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908166x694567338784667400"
"","North West Private Hospital, 137 Flockton St, Everton Park QLD 4053","","Brisbane Endoscopy Service","Private","","1693732759055x773834620622105600","1676964822581x739469821229507500","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908166x799216916340583800"
"","Unit 7 / Level 1/5 Dann Cl, Garran ACT 2605","","Brindabella Endoscopy Centre","Private","","1693732759205x697157441097244900","1676964822581x739469821229507500","","","","ACT","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908166x842098190269375600"
"","Suite 601/438 Victoria St, Darlinghurst NSW 2010","","Centre for Digestive Diseases","Private","","1693732758457x180917431179044030","1676964822581x739469821229507500","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908167x252319800090496920"
"","Level 4 Suite 4402/834 Pittwater Rd, Dee Why NSW 2099","","Dee Why Endoscopy Unit","Private","","1693732758603x645982894468876400","1676964822581x739469821229507500","1694528413722x552439216825172000","","","NSW","","Feb 21, 2023 6:35 pm","Sep 13, 2023 12:20 am","","(App admin)","1676964908167x825396341310431500"
"","","","Eastern Endoscopy Centre","Private","","1693732758005x769927409861183500","1676964822581x739469821229507500","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908168x140901398092693420"
"","Suite 601/438 Victoria St, Darlinghurst NSW 2010","","Diagnostic Endoscopy Centre","Private","","1693732758163x436727665175206340","1676964822581x739469821229507500","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908168x332052501468109250"
"","90 David St, Dandenong VIC 3175","","Digestive Health Centre","Private","","1693732758313x153198485050008320","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908168x911884329498884100"
"","520 Oxford St, Bondi Junction NSW 2022","","Eastern Suburbs Endoscopy Clinic","Private","","1693732757265x650408113586760600","1676964822581x739469821229507500","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908169x207736369362565120"
"","","","Hobsons Bay Endoscopy - Werribee","Private","","1693732757413x902572230860340100","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908169x630652840317414100"
"","314 Warrigal Rd, Glen Iris VIC 3146","","Glen Iris Private","Private","","1693732757561x838268452335056100","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908169x762115620225398700"
"","196 Goderich St, Perth WA 6000","","GI Clinic Perth","Private","","1693732757713x331712869191877400","1676964822581x739469821229507500","","","","WA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908169x793059796085538000"
"","2/226 Heidelberg Rd, Ivanhoe VIC 3079","","Eastside Endoscopy Centre","Private","","1693732757857x688520731613688600","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908169x902448411206902700"
"","243 Heaths Rd, Werribee VIC 3030","","Hobsons Bay Endoscopy Centre","Private","","1693732756958x891416851000144500","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908170x295983333922476860"
"","","","Hobsons Bay Endoscopy Centre Sydenham","Private","","1693732757116x267938662871456830","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908170x492091368560301440"
"","","","Inner West Endoscopy Centre","Private","","1693732756387x357306979605309700","1676964822581x739469821229507500","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908171x109018985457818740"
"","2/226 Heidelberg Rd, Ivanhoe VIC 3079","","Ivanhoe Endoscopy & Day Procedure Centre","Private","","1693732756539x638281223677055200","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908171x123895252437663970"
"","109 Albert St, East Melbourne VIC 3002","","Jolimont Endoscopy","Private","","1693732756689x179546006371067400","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908171x927957387726112600"
"","5 Studley Ave, Kew VIC 3101","","Kew Endoscopy","Private","","1693732755649x682647482099195000","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908172x233090616085936740"
"","277 Clayton Rd, Clayton VIC 3168","","Melbourne Endoscopy Monash Day Procedure Centre","Private","","1693732755793x856049549783220600","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908172x413572050204548540"
"","277 Clayton Rd, Clayton VIC 3168","","Melbourne Endoscopy Group Day Procedure Centre","Private","","1693732755937x680165761554849200","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908172x458257867666650000"
"","","","Logan Endoscopy Services","Private","","1693732756089x353574118768282200","1676964822581x739469821229507500","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908172x826575045853978000"
"","771 Old Calder Hwy, Keilor VIC 3036","","Keilor Private","Private","","1693732756237x609470018255507300","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908172x886247982547151200"
"","12 Riverview Terrace, Indooroopilly QLD 4068","","Montserrat Day Hospitals (Indooroopilly)","Private","","1693732755353x196392556446354880","1676964822581x739469821229507500","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908173x355333122644271100"
"","","","Mugga Wara Endoscopy Centre","Private","","1693732755500x221415230472871800","1676964822581x739469821229507500","","","","ACT","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908173x424716278712211840"
"","","","North Adelaide Gastroenterology Centre","Private","","1693732754909x508843307247997900","1676964822581x739469821229507500","","","","SA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908174x421646889919794240"
"","","","Noble Park Endoscopy Centre","Private","","1693732755061x776508558905543800","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908174x726561393319232100"
"","Unit 1/1568 Main N Rd, Salisbury South SA 5106","","Northern Endoscopy Centre","Private","","1693732755205x177319669252833380","1676964822581x739469821229507500","","","","SA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908174x899748468937807700"
"","361 Pennant Hills Rd, Pennant Hills NSW 2120","","Pennant Hills Day Endoscopy Centre","Private","","1693732754161x247310092574959170","1676964822581x739469821229507500","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908175x188479200561448200"
"","56 Rosemont St, Wollongong NSW 2500","","Rosemont Endoscopy Centre","Private","","1693732754310x737500245488777600","1676964822581x739469821229507500","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908175x198073836822618700"
"","73/75 Pine St, Reservoir VIC 3073","","Reservoir Private Hospital Day Procedure Centre","Private","","1693732754456x767501437083432000","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908175x778701186290910000"
"","","","South Coast Digestive Diseases Centre","Private","","1693732754609x501627456219330800","1676964822581x739469821229507500","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908175x811837801914999700"
"","","","Northwest Day Hospital","Private","","1693732754757x367812353177840100","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908175x965397891823048600"
"","","","South Western Endoscopy Centre","Private","","1693732753860x617834437691131100","1676964822581x739469821229507500","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908176x504385690664560060"
"","","","South Perth Endoscopy","Private","","1693732754013x982105043947404200","1676964822581x739469821229507500","","","","WA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908176x594590890377257200"
"","","","Southside Endoscopy Centre","Private","","1693732753653x967631889851750900","1676964822581x739469821229507500","","","","QLD","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908282x684643343613764900"
"","277 Clayton Rd, Clayton VIC 3168","","Waverly Endoscopy","Private","","1693732753057x795284776766158000","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908283x359187886541258750"
"","","","Sydney Clinic for Gastrointestinal Diseases","Private","","1693732753205x802367334751977100","1676964822581x739469821229507500","","","","NSW","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908283x513991429215814340"
"","","","Springvale Endoscopy Centre & Day Hospital","Private","","1693732753353x495382527982081600","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908283x693905366479950000"
"","234 Springvale Rd, Glen Waverley VIC 3150","","The Glen Endoscopy Centre","Private","","1693732753509x926853087079668800","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908283x720937912687554200"
"","243 Heaths Rd, Werribee VIC 3030","","Westpoint Endoscopy Day Hospital","Private","","1693732752277x747896268476657300","1676964822581x739469821229507500","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908284x161961297449121120"
"","Ground Floor/215 Greenhill Rd, Eastwood SA 5063","","Adelaide Eye & Laser Centre","Private","","1693732752425x562296710585640260","1676964822581x970951213066857300","","","","SA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908284x518361811820157800"
"","15 Hospital Rd, Garran ACT 2605","","Canberra Eye Hospital","Private","","1693732752577x717365207562710100","1676964822581x970951213066857300","","","","ACT","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908284x592079726261429200"
"","","","West Coast Endoscopy Centre","Private","","1693732752731x622915732995799300","1676964822581x739469821229507500","","","","WA","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908284x653884323358120000"
"","22 Langmore Ln, Berwick VIC 3806","","Berwick Eye & Surgicentre","Private","","1693732752909x618341068112260300","1676964822581x970951213066857300","","","","VIC","","Feb 21, 2023 6:35 pm","Sep 3, 2023 7:19 pm","","(App admin)","1676964908284x661448242408237000"
